,objective,dataset,algorithm,da,train_size,fold,metric,value
4639,mlm,Permeability,linear,MTR,60,0,RMSE,0.5821472906817596
4640,mlm,Permeability,linear,MTR,60,0,R2,0.2765146033942394
4641,mlm,Permeability,linear,MTR,100,0,MAE,0.4871262646686107
4642,mlm,Permeability,linear,MTR,100,0,RMSE,0.6216655107701192
4643,mlm,Permeability,linear,MTR,100,0,R2,0.1749551531816596
4644,mlm,Permeability,linear,No DA,0,1,MAE,0.5808264246437721
4645,mlm,Permeability,linear,No DA,0,1,RMSE,0.7399106302175704
4646,mlm,Permeability,linear,No DA,0,1,R2,-0.1584299035643894
4647,mlm,Permeability,linear,No DA,30,1,MAE,0.5518850375454882
4648,mlm,Permeability,linear,No DA,30,1,RMSE,0.6892688312626188
4649,mlm,Permeability,linear,No DA,30,1,R2,-0.005283388958337
4650,mlm,Permeability,linear,No DA,60,1,MAE,0.5250089526901632
4651,mlm,Permeability,linear,No DA,60,1,RMSE,0.6677109157007826
4652,mlm,Permeability,linear,No DA,60,1,R2,0.0566167121687228
4653,mlm,Permeability,linear,No DA,100,1,MAE,0.5307135166844013
4654,mlm,Permeability,linear,No DA,100,1,RMSE,0.6765142108154618
4655,mlm,Permeability,linear,No DA,100,1,R2,0.0315770482057391
4656,mlm,Permeability,linear,MLM,0,1,MAE,0.5841975785164282
4657,mlm,Permeability,linear,MLM,0,1,RMSE,0.7398553906819503
4658,mlm,Permeability,linear,MLM,0,1,R2,-0.1582569401317421
4659,mlm,Permeability,linear,MLM,30,1,MAE,0.5189983145042782
4660,mlm,Permeability,linear,MLM,30,1,RMSE,0.66140005559965
4661,mlm,Permeability,linear,MLM,30,1,R2,0.0743651863028402
4662,mlm,Permeability,linear,MLM,60,1,MAE,0.570033339454269
4663,mlm,Permeability,linear,MLM,60,1,RMSE,0.7238021584329444
4664,mlm,Permeability,linear,MLM,60,1,R2,-0.1085389925562922
4665,mlm,Permeability,linear,MLM,100,1,MAE,0.5242480972131321
4666,mlm,Permeability,linear,MLM,100,1,RMSE,0.6658691315280308
4667,mlm,Permeability,linear,MLM,100,1,R2,0.0618139076451004
4668,mlm,Permeability,linear,CL,0,1,MAE,0.5627670712617112
4669,mlm,Permeability,linear,CL,0,1,RMSE,0.7093455516246435
4670,mlm,Permeability,linear,CL,0,1,R2,-0.0646991940448311
4671,mlm,Permeability,linear,CL,30,1,MAE,0.5314784844238961
4672,mlm,Permeability,linear,CL,30,1,RMSE,0.6619938809382863
4673,mlm,Permeability,linear,CL,30,1,R2,0.0727023132646347
4674,mlm,Permeability,linear,CL,60,1,MAE,0.4946223823775183
4675,mlm,Permeability,linear,CL,60,1,RMSE,0.6179278619458295
4676,mlm,Permeability,linear,CL,60,1,R2,0.1920457280608777
4677,mlm,Permeability,linear,CL,100,1,MAE,0.4666801073511288
4678,mlm,Permeability,linear,CL,100,1,RMSE,0.6131819617689542
4679,mlm,Permeability,linear,CL,100,1,R2,0.2044088064288017
4680,mlm,Permeability,linear,MTR,0,1,MAE,0.510532585460041
4681,mlm,Permeability,linear,MTR,0,1,RMSE,0.6463296005983489
4682,mlm,Permeability,linear,MTR,0,1,R2,0.1160670594952532
4683,mlm,Permeability,linear,MTR,30,1,MAE,0.4782639004851231
4684,mlm,Permeability,linear,MTR,30,1,RMSE,0.6043678295675722
4685,mlm,Permeability,linear,MTR,30,1,R2,0.2271167348646192
4686,mlm,Permeability,linear,MTR,60,1,MAE,0.4653164125317091
4687,mlm,Permeability,linear,MTR,60,1,RMSE,0.5861952165654227
4688,mlm,Permeability,linear,MTR,60,1,R2,0.2728972845180385
4689,mlm,Permeability,linear,MTR,100,1,MAE,0.4643080914173326
4690,mlm,Permeability,linear,MTR,100,1,RMSE,0.5822239467356786
4691,mlm,Permeability,linear,MTR,100,1,R2,0.2827156522478935
4692,mlm,Permeability,linear,No DA,0,2,MAE,0.5707739053258288
4693,mlm,Permeability,linear,No DA,0,2,RMSE,0.7316450899130306
4694,mlm,Permeability,linear,No DA,0,2,R2,-0.0270569731242211
4695,mlm,Permeability,linear,No DA,30,2,MAE,0.5095749429225833
4696,mlm,Permeability,linear,No DA,30,2,RMSE,0.6443951362438053
4697,mlm,Permeability,linear,No DA,30,2,R2,0.2032939440127811
4698,mlm,Permeability,linear,No DA,60,2,MAE,0.5222336027503515
4699,mlm,Permeability,linear,No DA,60,2,RMSE,0.6614055010317266
4700,mlm,Permeability,linear,No DA,60,2,R2,0.1606768223682003
4701,mlm,Permeability,linear,No DA,100,2,MAE,0.5336127346328046
4702,mlm,Permeability,linear,No DA,100,2,RMSE,0.6763542619188847
4703,mlm,Permeability,linear,No DA,100,2,R2,0.1223081355916377
4704,mlm,Permeability,linear,MLM,0,2,MAE,0.5389673727011498
4705,mlm,Permeability,linear,MLM,0,2,RMSE,0.6948025118535089
4706,mlm,Permeability,linear,MLM,0,2,R2,0.0737752740983114
4707,mlm,Permeability,linear,MLM,30,2,MAE,0.4985120377766614
4708,mlm,Permeability,linear,MLM,30,2,RMSE,0.6188199758099496
4709,mlm,Permeability,linear,MLM,30,2,R2,0.265279327167233
4710,mlm,Permeability,linear,MLM,60,2,MAE,0.5218310827918017
4711,mlm,Permeability,linear,MLM,60,2,RMSE,0.6537259772313188
4712,mlm,Permeability,linear,MLM,60,2,R2,0.1800542924221849
4713,mlm,Permeability,linear,MLM,100,2,MAE,0.5459704935883272
4714,mlm,Permeability,linear,MLM,100,2,RMSE,0.6772262609610731
4715,mlm,Permeability,linear,MLM,100,2,R2,0.1200435240560784
4716,mlm,Permeability,linear,CL,0,2,MAE,0.5685927568581298
4717,mlm,Permeability,linear,CL,0,2,RMSE,0.7181616555071023
4718,mlm,Permeability,linear,CL,0,2,R2,0.0104493295076869
4719,mlm,Permeability,linear,CL,30,2,MAE,0.5402591607538826
4720,mlm,Permeability,linear,CL,30,2,RMSE,0.6656790835322232
4721,mlm,Permeability,linear,CL,30,2,R2,0.1497954340868912
4722,mlm,Permeability,linear,CL,60,2,MAE,0.5141843395313891
4723,mlm,Permeability,linear,CL,60,2,RMSE,0.6404298974743114
4724,mlm,Permeability,linear,CL,60,2,R2,0.2130687229519713
4725,mlm,Permeability,linear,CL,100,2,MAE,0.505874179027902
4726,mlm,Permeability,linear,CL,100,2,RMSE,0.6385231937652347
4727,mlm,Permeability,linear,CL,100,2,R2,0.2177474901675802
4728,mlm,Permeability,linear,MTR,0,2,MAE,0.5007139986819719
4729,mlm,Permeability,linear,MTR,0,2,RMSE,0.6350048524154208
4730,mlm,Permeability,linear,MTR,0,2,R2,0.2263443549689653
4731,mlm,Permeability,linear,MTR,30,2,MAE,0.4997810619631577
4732,mlm,Permeability,linear,MTR,30,2,RMSE,0.6317110905708951
4733,mlm,Permeability,linear,MTR,30,2,R2,0.2343494232692438
4734,mlm,Permeability,linear,MTR,60,2,MAE,0.4866440526082898
4735,mlm,Permeability,linear,MTR,60,2,RMSE,0.6185964800984413
4736,mlm,Permeability,linear,MTR,60,2,R2,0.2658099411522696
4737,mlm,Permeability,linear,MTR,100,2,MAE,0.4977371900138554
4738,mlm,Permeability,linear,MTR,100,2,RMSE,0.6294322660025999
4739,mlm,Permeability,linear,MTR,100,2,R2,0.2398634511819957
4740,mlm,Permeability,linear,No DA,0,3,MAE,0.5264149901918251
4741,mlm,Permeability,linear,No DA,0,3,RMSE,0.6741207846989279
4742,mlm,Permeability,linear,No DA,0,3,R2,-0.0461333590297516
4743,mlm,Permeability,linear,No DA,30,3,MAE,0.5198104738967715
4744,mlm,Permeability,linear,No DA,30,3,RMSE,0.6675355290732297
4745,mlm,Permeability,linear,No DA,30,3,R2,-0.0257945493439433
4746,mlm,Permeability,linear,No DA,60,3,MAE,0.4996038623783678
4747,mlm,Permeability,linear,No DA,60,3,RMSE,0.6408521439801865
4748,mlm,Permeability,linear,No DA,60,3,R2,0.0545745281794731
4749,mlm,Permeability,linear,No DA,100,3,MAE,0.5234976510451601
4750,mlm,Permeability,linear,No DA,100,3,RMSE,0.6442898560680222
4751,mlm,Permeability,linear,No DA,100,3,R2,0.044404264000999
4752,mlm,Permeability,linear,MLM,0,3,MAE,0.5225559763813873
4753,mlm,Permeability,linear,MLM,0,3,RMSE,0.6542168670054799
4754,mlm,Permeability,linear,MLM,0,3,R2,0.0147303851883904
4755,mlm,Permeability,linear,MLM,30,3,MAE,0.5128081351112916
4756,mlm,Permeability,linear,MLM,30,3,RMSE,0.6483534336234865
4757,mlm,Permeability,linear,MLM,30,3,R2,0.0323122437811614
4758,mlm,Permeability,linear,MLM,60,3,MAE,0.4890710227578244
4759,mlm,Permeability,linear,MLM,60,3,RMSE,0.62751264819145
4760,mlm,Permeability,linear,MLM,60,3,R2,0.0935234292061781
4761,mlm,Permeability,linear,MLM,100,3,MAE,0.5315442516343092
4762,mlm,Permeability,linear,MLM,100,3,RMSE,0.667202875179646
4763,mlm,Permeability,linear,MLM,100,3,R2,-0.0247724328810503
4764,mlm,Permeability,linear,CL,0,3,MAE,0.5441049109708744
4765,mlm,Permeability,linear,CL,0,3,RMSE,0.6695707480618517
4766,mlm,Permeability,linear,CL,0,3,R2,-0.0320590821714112
4767,mlm,Permeability,linear,CL,30,3,MAE,0.4970656191863037
4768,mlm,Permeability,linear,CL,30,3,RMSE,0.636966549080299
4769,mlm,Permeability,linear,CL,30,3,R2,0.0660043213936694
4770,mlm,Permeability,linear,CL,60,3,MAE,0.445329266582637
4771,mlm,Permeability,linear,CL,60,3,RMSE,0.5684184653732208
4772,mlm,Permeability,linear,CL,60,3,R2,0.2562140483371553
4773,mlm,Permeability,linear,CL,100,3,MAE,0.4927600445318392
4774,mlm,Permeability,linear,CL,100,3,RMSE,0.6269338901224953
4775,mlm,Permeability,linear,CL,100,3,R2,0.0951947539083765
4776,mlm,Permeability,linear,MTR,0,3,MAE,0.4782763734407229
4777,mlm,Permeability,linear,MTR,0,3,RMSE,0.6099308875906967
4778,mlm,Permeability,linear,MTR,0,3,R2,0.1436074710079214
4779,mlm,Permeability,linear,MTR,30,3,MAE,0.4640569577169717
4780,mlm,Permeability,linear,MTR,30,3,RMSE,0.5941591725934684
4781,mlm,Permeability,linear,MTR,30,3,R2,0.1873243860484794
4782,mlm,Permeability,linear,MTR,60,3,MAE,0.4815800599094937
4783,mlm,Permeability,linear,MTR,60,3,RMSE,0.6043073740820265
4784,mlm,Permeability,linear,MTR,60,3,R2,0.1593264115876854
4785,mlm,Permeability,linear,MTR,100,3,MAE,0.4909546306697945
4786,mlm,Permeability,linear,MTR,100,3,RMSE,0.6136848484031777
4787,mlm,Permeability,linear,MTR,100,3,R2,0.1330332981899757
4788,mlm,Permeability,linear,No DA,0,4,MAE,0.5584098018828886
4789,mlm,Permeability,linear,No DA,0,4,RMSE,0.7195487222941093
4790,mlm,Permeability,linear,No DA,0,4,R2,-0.1213710226551656
4791,mlm,Permeability,linear,No DA,30,4,MAE,0.531002232323759
4792,mlm,Permeability,linear,No DA,30,4,RMSE,0.6794800301087205
4793,mlm,Permeability,linear,No DA,30,4,R2,4.0728827402358725e-05
4794,mlm,Permeability,linear,No DA,60,4,MAE,0.5563185194898355
4795,mlm,Permeability,linear,No DA,60,4,RMSE,0.6960804694849955
4796,mlm,Permeability,linear,No DA,60,4,R2,-0.0494163197686599
4797,mlm,Permeability,linear,No DA,100,4,MAE,0.5482989330269656
4798,mlm,Permeability,linear,No DA,100,4,RMSE,0.6977316617341278
4799,mlm,Permeability,linear,No DA,100,4,R2,-0.0544009253345094
4800,mlm,Permeability,linear,MLM,0,4,MAE,0.5465352660225641
4801,mlm,Permeability,linear,MLM,0,4,RMSE,0.7000616625331888
4802,mlm,Permeability,linear,MLM,0,4,R2,-0.0614548034075592
4803,mlm,Permeability,linear,MLM,30,4,MAE,0.5314548825702228
4804,mlm,Permeability,linear,MLM,30,4,RMSE,0.681412936600518
4805,mlm,Permeability,linear,MLM,30,4,R2,-0.0056565008890518
4806,mlm,Permeability,linear,MLM,60,4,MAE,0.5465086731849412
4807,mlm,Permeability,linear,MLM,60,4,RMSE,0.699261630547044
4808,mlm,Permeability,linear,MLM,60,4,R2,-0.0590301239615767
4809,mlm,Permeability,linear,MLM,100,4,MAE,0.5343809548609012
4810,mlm,Permeability,linear,MLM,100,4,RMSE,0.6697922615539672
4811,mlm,Permeability,linear,MLM,100,4,R2,0.028351537401886
4812,mlm,Permeability,linear,CL,0,4,MAE,0.5469893485221267
4813,mlm,Permeability,linear,CL,0,4,RMSE,0.6846910448340519
4814,mlm,Permeability,linear,CL,0,4,R2,-0.0153557019520795
4815,mlm,Permeability,linear,CL,30,4,MAE,0.5115691253219369
4816,mlm,Permeability,linear,CL,30,4,RMSE,0.6615602723791609
4817,mlm,Permeability,linear,CL,30,4,R2,0.0520885891439766
4818,mlm,Permeability,linear,CL,60,4,MAE,0.4752466755334011
4819,mlm,Permeability,linear,CL,60,4,RMSE,0.6131703967364656
4820,mlm,Permeability,linear,CL,60,4,R2,0.1856871738427427
4821,mlm,Permeability,linear,CL,100,4,MAE,0.4957732000619032
4822,mlm,Permeability,linear,CL,100,4,RMSE,0.6247913768783582
4823,mlm,Permeability,linear,CL,100,4,R2,0.1545285039456332
4824,mlm,Permeability,linear,MTR,0,4,MAE,0.5369259240137724
4825,mlm,Permeability,linear,MTR,0,4,RMSE,0.6992292686945306
4826,mlm,Permeability,linear,MTR,0,4,R2,-0.0589321023281192
4827,mlm,Permeability,linear,MTR,30,4,MAE,0.4818641381495711
4828,mlm,Permeability,linear,MTR,30,4,RMSE,0.6260743067612476
4829,mlm,Permeability,linear,MTR,30,4,R2,0.151052802088343
4830,mlm,Permeability,linear,MTR,60,4,MAE,0.4876256334991876
4831,mlm,Permeability,linear,MTR,60,4,RMSE,0.6316686384295688
4832,mlm,Permeability,linear,MTR,60,4,R2,0.1358133617783514
4833,mlm,Permeability,linear,MTR,100,4,MAE,0.4984840332223714
4834,mlm,Permeability,linear,MTR,100,4,RMSE,0.6410935853373722
4835,mlm,Permeability,linear,MTR,100,4,R2,0.1098324070710269
4836,mlm,Permeability,random-forest,No DA,0,0,MAE,0.498496659766923
4837,mlm,Permeability,random-forest,No DA,0,0,RMSE,0.6050704759072976
4838,mlm,Permeability,random-forest,No DA,0,0,R2,0.2184155095309411
4839,mlm,Permeability,random-forest,No DA,30,0,MAE,0.4745871095451219
4840,mlm,Permeability,random-forest,No DA,30,0,RMSE,0.5785463857564715
4841,mlm,Permeability,random-forest,No DA,30,0,R2,0.2854372415553295
4842,mlm,Permeability,random-forest,No DA,60,0,MAE,0.4866138695891933
4843,mlm,Permeability,random-forest,No DA,60,0,RMSE,0.5940444682817131
4844,mlm,Permeability,random-forest,No DA,60,0,R2,0.2466411049548981
4845,mlm,Permeability,random-forest,No DA,100,0,MAE,0.4684656371594183
4846,mlm,Permeability,random-forest,No DA,100,0,RMSE,0.5773062196351085
4847,mlm,Permeability,random-forest,No DA,100,0,R2,0.2884974170120695
4848,mlm,Permeability,random-forest,MLM,0,0,MAE,0.4920203715348593
4849,mlm,Permeability,random-forest,MLM,0,0,RMSE,0.6026042589776648
4850,mlm,Permeability,random-forest,MLM,0,0,R2,0.224773871732136
4851,mlm,Permeability,random-forest,MLM,30,0,MAE,0.4597715738469043
4852,mlm,Permeability,random-forest,MLM,30,0,RMSE,0.572531779413544
4853,mlm,Permeability,random-forest,MLM,30,0,R2,0.3002172959379496
4854,mlm,Permeability,random-forest,MLM,60,0,MAE,0.4812083594361914
4855,mlm,Permeability,random-forest,MLM,60,0,RMSE,0.5909306714575899
4856,mlm,Permeability,random-forest,MLM,60,0,R2,0.254518153440856
4857,mlm,Permeability,random-forest,MLM,100,0,MAE,0.4646624401080675
4858,mlm,Permeability,random-forest,MLM,100,0,RMSE,0.5735311756226048
4859,mlm,Permeability,random-forest,MLM,100,0,R2,0.2977721196210436
4860,mlm,Permeability,random-forest,CL,0,0,MAE,0.4884719562615759
4861,mlm,Permeability,random-forest,CL,0,0,RMSE,0.5969040661852208
4862,mlm,Permeability,random-forest,CL,0,0,R2,0.2393706435632793
4863,mlm,Permeability,random-forest,CL,30,0,MAE,0.4318916014097935
4864,mlm,Permeability,random-forest,CL,30,0,RMSE,0.536934741738324
4865,mlm,Permeability,random-forest,CL,30,0,R2,0.3845298155643147
4866,mlm,Permeability,random-forest,CL,60,0,MAE,0.451299361839137
4867,mlm,Permeability,random-forest,CL,60,0,RMSE,0.5519578909821944
4868,mlm,Permeability,random-forest,CL,60,0,R2,0.3496069357513478
4869,mlm,Permeability,random-forest,CL,100,0,MAE,0.4364041053238461
4870,mlm,Permeability,random-forest,CL,100,0,RMSE,0.5411458903506833
4871,mlm,Permeability,random-forest,CL,100,0,R2,0.3748377616754945
4872,mlm,Permeability,random-forest,MTR,0,0,MAE,0.4429335864584052
4873,mlm,Permeability,random-forest,MTR,0,0,RMSE,0.549800724074583
4874,mlm,Permeability,random-forest,MTR,0,0,R2,0.3546807458979688
4875,mlm,Permeability,random-forest,MTR,30,0,MAE,0.4340870093368855
4876,mlm,Permeability,random-forest,MTR,30,0,RMSE,0.5391134033816196
4877,mlm,Permeability,random-forest,MTR,30,0,R2,0.3795250297177283
4878,mlm,Permeability,random-forest,MTR,60,0,MAE,0.4226199795293245
4879,mlm,Permeability,random-forest,MTR,60,0,RMSE,0.5187813443717074
4880,mlm,Permeability,random-forest,MTR,60,0,R2,0.4254435443034102
4881,mlm,Permeability,random-forest,MTR,100,0,MAE,0.4285647706234897
4882,mlm,Permeability,random-forest,MTR,100,0,RMSE,0.5236643092556345
4883,mlm,Permeability,random-forest,MTR,100,0,R2,0.4145767603643761
4884,mlm,Permeability,random-forest,No DA,0,1,MAE,0.4744340346641547
4885,mlm,Permeability,random-forest,No DA,0,1,RMSE,0.5894170116451023
4886,mlm,Permeability,random-forest,No DA,0,1,R2,0.2648828435410116
4887,mlm,Permeability,random-forest,No DA,30,1,MAE,0.4420736489602338
4888,mlm,Permeability,random-forest,No DA,30,1,RMSE,0.5482690020419267
4889,mlm,Permeability,random-forest,No DA,30,1,R2,0.3639392292486952
4890,mlm,Permeability,random-forest,No DA,60,1,MAE,0.4672977269929136
4891,mlm,Permeability,random-forest,No DA,60,1,RMSE,0.5731786675696965
4892,mlm,Permeability,random-forest,No DA,60,1,R2,0.3048296136453629
4893,mlm,Permeability,random-forest,No DA,100,1,MAE,0.4464201851854676
4894,mlm,Permeability,random-forest,No DA,100,1,RMSE,0.5573739447606156
4895,mlm,Permeability,random-forest,No DA,100,1,R2,0.3426380648676012
4896,mlm,Permeability,random-forest,MLM,0,1,MAE,0.4860146229571582
4897,mlm,Permeability,random-forest,MLM,0,1,RMSE,0.6038282570336936
4898,mlm,Permeability,random-forest,MLM,0,1,R2,0.2284961611118134
4899,mlm,Permeability,random-forest,MLM,30,1,MAE,0.4417024513732554
4900,mlm,Permeability,random-forest,MLM,30,1,RMSE,0.5485818235878946
4901,mlm,Permeability,random-forest,MLM,30,1,R2,0.3632131977704481
4902,mlm,Permeability,random-forest,MLM,60,1,MAE,0.4577935314731474
4903,mlm,Permeability,random-forest,MLM,60,1,RMSE,0.5616396581033778
4904,mlm,Permeability,random-forest,MLM,60,1,R2,0.3325376721654742
4905,mlm,Permeability,random-forest,MLM,100,1,MAE,0.4441730943995863
4906,mlm,Permeability,random-forest,MLM,100,1,RMSE,0.5545499166940069
4907,mlm,Permeability,random-forest,MLM,100,1,R2,0.3492824574529939
4908,mlm,Permeability,random-forest,CL,0,1,MAE,0.4769295033262949
4909,mlm,Permeability,random-forest,CL,0,1,RMSE,0.5841247006876861
4910,mlm,Permeability,random-forest,CL,0,1,R2,0.2780246513253103
4911,mlm,Permeability,random-forest,CL,30,1,MAE,0.4285506693589389
4912,mlm,Permeability,random-forest,CL,30,1,RMSE,0.5311051160765934
4913,mlm,Permeability,random-forest,CL,30,1,R2,0.4031403827780181
4914,mlm,Permeability,random-forest,CL,60,1,MAE,0.4392656281890288
4915,mlm,Permeability,random-forest,CL,60,1,RMSE,0.5376228280604045
4916,mlm,Permeability,random-forest,CL,60,1,R2,0.3884011948439134
4917,mlm,Permeability,random-forest,CL,100,1,MAE,0.4320033335973022
4918,mlm,Permeability,random-forest,CL,100,1,RMSE,0.5334034092662115
4919,mlm,Permeability,random-forest,CL,100,1,R2,0.397963530169671
4920,mlm,Permeability,random-forest,MTR,0,1,MAE,0.4060067417833273
4921,mlm,Permeability,random-forest,MTR,0,1,RMSE,0.5332166444254246
4922,mlm,Permeability,random-forest,MTR,0,1,R2,0.3983850481384451
4923,mlm,Permeability,random-forest,MTR,30,1,MAE,0.4009242454304317
4924,mlm,Permeability,random-forest,MTR,30,1,RMSE,0.5174650280786611
4925,mlm,Permeability,random-forest,MTR,30,1,R2,0.4334043519735041
4926,mlm,Permeability,random-forest,MTR,60,1,MAE,0.3897194308430936
4927,mlm,Permeability,random-forest,MTR,60,1,RMSE,0.5047074847504457
4928,mlm,Permeability,random-forest,MTR,60,1,R2,0.4609975778679243
4929,mlm,Permeability,random-forest,MTR,100,1,MAE,0.3982817704864568
4930,mlm,Permeability,random-forest,MTR,100,1,RMSE,0.5184474870593705
4931,mlm,Permeability,random-forest,MTR,100,1,R2,0.4312508328485046
4932,mlm,Permeability,random-forest,No DA,0,2,MAE,0.499030329421841
4933,mlm,Permeability,random-forest,No DA,0,2,RMSE,0.6144989702729511
4934,mlm,Permeability,random-forest,No DA,0,2,R2,0.2755041039742711
4935,mlm,Permeability,random-forest,No DA,30,2,MAE,0.4907982645861627
4936,mlm,Permeability,random-forest,No DA,30,2,RMSE,0.5973835668304444
4937,mlm,Permeability,random-forest,No DA,30,2,R2,0.3153002741178566
4938,mlm,Permeability,random-forest,No DA,60,2,MAE,0.4993290439717054
4939,mlm,Permeability,random-forest,No DA,60,2,RMSE,0.6135929473776884
4940,mlm,Permeability,random-forest,No DA,60,2,R2,0.2776389357403128
4941,mlm,Permeability,random-forest,No DA,100,2,MAE,0.495536484861938
4942,mlm,Permeability,random-forest,No DA,100,2,RMSE,0.6114130982655357
4943,mlm,Permeability,random-forest,No DA,100,2,R2,0.2827623358808374
4944,mlm,Permeability,random-forest,MLM,0,2,MAE,0.4966331117683915
4945,mlm,Permeability,random-forest,MLM,0,2,RMSE,0.6168511101940665
4946,mlm,Permeability,random-forest,MLM,0,2,R2,0.2699471307164057
4947,mlm,Permeability,random-forest,MLM,30,2,MAE,0.4833179324000388
4948,mlm,Permeability,random-forest,MLM,30,2,RMSE,0.5925419552206139
4949,mlm,Permeability,random-forest,MLM,30,2,R2,0.3263538637719317
4950,mlm,Permeability,random-forest,MLM,60,2,MAE,0.4932453110109884
4951,mlm,Permeability,random-forest,MLM,60,2,RMSE,0.6099996992627761
4952,mlm,Permeability,random-forest,MLM,60,2,R2,0.2860745687103102
4953,mlm,Permeability,random-forest,MLM,100,2,MAE,0.4763012233918798
4954,mlm,Permeability,random-forest,MLM,100,2,RMSE,0.5819482028996926
4955,mlm,Permeability,random-forest,MLM,100,2,R2,0.3502260837457562
4956,mlm,Permeability,random-forest,CL,0,2,MAE,0.4980414734014923
4957,mlm,Permeability,random-forest,CL,0,2,RMSE,0.626501064288001
4958,mlm,Permeability,random-forest,CL,0,2,R2,0.2469267227261161
4959,mlm,Permeability,random-forest,CL,30,2,MAE,0.4611926601562791
4960,mlm,Permeability,random-forest,CL,30,2,RMSE,0.5678918818830463
4961,mlm,Permeability,random-forest,CL,30,2,R2,0.3812361520143768
4962,mlm,Permeability,random-forest,CL,60,2,MAE,0.4695616762709496
4963,mlm,Permeability,random-forest,CL,60,2,RMSE,0.5791040858663976
4964,mlm,Permeability,random-forest,CL,60,2,R2,0.3565617581883633
4965,mlm,Permeability,random-forest,CL,100,2,MAE,0.4782120983062208
4966,mlm,Permeability,random-forest,CL,100,2,RMSE,0.5845203945995108
4967,mlm,Permeability,random-forest,CL,100,2,R2,0.3444694315000801
4968,mlm,Permeability,random-forest,MTR,0,2,MAE,0.4550637456972286
4969,mlm,Permeability,random-forest,MTR,0,2,RMSE,0.5678535408501759
4970,mlm,Permeability,random-forest,MTR,0,2,R2,0.3813197004676331
4971,mlm,Permeability,random-forest,MTR,30,2,MAE,0.4565779795523062
4972,mlm,Permeability,random-forest,MTR,30,2,RMSE,0.5714027000216697
4973,mlm,Permeability,random-forest,MTR,30,2,R2,0.3735618660828564
4974,mlm,Permeability,random-forest,MTR,60,2,MAE,0.4474578420575969
4975,mlm,Permeability,random-forest,MTR,60,2,RMSE,0.5594852867607922
4976,mlm,Permeability,random-forest,MTR,60,2,R2,0.3994198821577481
4977,mlm,Permeability,random-forest,MTR,100,2,MAE,0.4518345861383333
4978,mlm,Permeability,random-forest,MTR,100,2,RMSE,0.5676658148837915
4979,mlm,Permeability,random-forest,MTR,100,2,R2,0.3817286902901257
4980,mlm,Permeability,random-forest,No DA,0,3,MAE,0.4506444588491954
4981,mlm,Permeability,random-forest,No DA,0,3,RMSE,0.5508550227093368
4982,mlm,Permeability,random-forest,No DA,0,3,R2,0.3014681012119364
4983,mlm,Permeability,random-forest,No DA,30,3,MAE,0.4419654165697126
4984,mlm,Permeability,random-forest,No DA,30,3,RMSE,0.545539234127395
4985,mlm,Permeability,random-forest,No DA,30,3,R2,0.3148848122938302
4986,mlm,Permeability,random-forest,No DA,60,3,MAE,0.4618700601466092
4987,mlm,Permeability,random-forest,No DA,60,3,RMSE,0.5607363121553126
4988,mlm,Permeability,random-forest,No DA,60,3,R2,0.2761826685416416
4989,mlm,Permeability,random-forest,No DA,100,3,MAE,0.4520813545210728
4990,mlm,Permeability,random-forest,No DA,100,3,RMSE,0.5472504631747437
4991,mlm,Permeability,random-forest,No DA,100,3,R2,0.3105799788679123
4992,mlm,Permeability,random-forest,MLM,0,3,MAE,0.4493005331776629
4993,mlm,Permeability,random-forest,MLM,0,3,RMSE,0.5528858384392014
4994,mlm,Permeability,random-forest,MLM,0,3,R2,0.2963081065175084
4995,mlm,Permeability,random-forest,MLM,30,3,MAE,0.426711916860249
4996,mlm,Permeability,random-forest,MLM,30,3,RMSE,0.5218601383481085
4997,mlm,Permeability,random-forest,MLM,30,3,R2,0.3730688254983998
4998,mlm,Permeability,random-forest,MLM,60,3,MAE,0.4557478786517624
4999,mlm,Permeability,random-forest,MLM,60,3,RMSE,0.5485629945223363
5000,mlm,Permeability,random-forest,MLM,60,3,R2,0.3072689884028793
5001,mlm,Permeability,random-forest,MLM,100,3,MAE,0.4349430952966858
5002,mlm,Permeability,random-forest,MLM,100,3,RMSE,0.5346104349755378
5003,mlm,Permeability,random-forest,MLM,100,3,R2,0.3420597149668555
5004,mlm,Permeability,random-forest,CL,0,3,MAE,0.4370982740803256
5005,mlm,Permeability,random-forest,CL,0,3,RMSE,0.545802755384819
5006,mlm,Permeability,random-forest,CL,0,3,R2,0.3142227663410867
5007,mlm,Permeability,random-forest,CL,30,3,MAE,0.4133195634340229
5008,mlm,Permeability,random-forest,CL,30,3,RMSE,0.5127452649537362
5009,mlm,Permeability,random-forest,CL,30,3,R2,0.3947776845375309
5010,mlm,Permeability,random-forest,CL,60,3,MAE,0.4057493693140421
5011,mlm,Permeability,random-forest,CL,60,3,RMSE,0.5101534336432239
5012,mlm,Permeability,random-forest,CL,60,3,R2,0.4008807913940028
5013,mlm,Permeability,random-forest,CL,100,3,MAE,0.4213306426167433
5014,mlm,Permeability,random-forest,CL,100,3,RMSE,0.5187365744830671
5015,mlm,Permeability,random-forest,CL,100,3,R2,0.3805512863879758
5016,mlm,Permeability,random-forest,MTR,0,3,MAE,0.4003994988618199
5017,mlm,Permeability,random-forest,MTR,0,3,RMSE,0.5118006148520785
5018,mlm,Permeability,random-forest,MTR,0,3,R2,0.3970056784637906
