,objective,dataset,algorithm,da,train_size,fold,metric,value
4679,mlm,rPPB,random-forest,No DA,30,3,R2,0.0910895922847355
4680,mlm,rPPB,random-forest,No DA,60,3,MAE,0.5034310925727272
4681,mlm,rPPB,random-forest,No DA,60,3,RMSE,0.6284644039629613
4682,mlm,rPPB,random-forest,No DA,60,3,R2,0.2459399540760368
4683,mlm,rPPB,random-forest,No DA,100,3,MAE,0.5405400091724242
4684,mlm,rPPB,random-forest,No DA,100,3,RMSE,0.6738261884486989
4685,mlm,rPPB,random-forest,No DA,100,3,R2,0.1331572259646561
4686,mlm,rPPB,random-forest,MLM,0,3,MAE,0.5886285060715152
4687,mlm,rPPB,random-forest,MLM,0,3,RMSE,0.7354131835049262
4688,mlm,rPPB,random-forest,MLM,0,3,R2,-0.0325411852085153
4689,mlm,rPPB,random-forest,MLM,30,3,MAE,0.6051477681636364
4690,mlm,rPPB,random-forest,MLM,30,3,RMSE,0.7421156666137808
4691,mlm,rPPB,random-forest,MLM,30,3,R2,-0.0514479081096979
4692,mlm,rPPB,random-forest,MLM,60,3,MAE,0.5103406122742424
4693,mlm,rPPB,random-forest,MLM,60,3,RMSE,0.6399335124605946
4694,mlm,rPPB,random-forest,MLM,60,3,R2,0.218166509728278
4695,mlm,rPPB,random-forest,MLM,100,3,MAE,0.5337304449296971
4696,mlm,rPPB,random-forest,MLM,100,3,RMSE,0.6609024280016507
4697,mlm,rPPB,random-forest,MLM,100,3,R2,0.1660898573078538
4698,mlm,rPPB,random-forest,CL,0,3,MAE,0.5798742043509092
4699,mlm,rPPB,random-forest,CL,0,3,RMSE,0.7338235334400999
4700,mlm,rPPB,random-forest,CL,0,3,R2,-0.0280821811616356
4701,mlm,rPPB,random-forest,CL,30,3,MAE,0.5046743014381818
4702,mlm,rPPB,random-forest,CL,30,3,RMSE,0.6481176618982714
4703,mlm,rPPB,random-forest,CL,30,3,R2,0.1980407988219966
4704,mlm,rPPB,random-forest,CL,60,3,MAE,0.5072636045042426
4705,mlm,rPPB,random-forest,CL,60,3,RMSE,0.6348461855538114
4706,mlm,rPPB,random-forest,CL,60,3,R2,0.2305478980741518
4707,mlm,rPPB,random-forest,CL,100,3,MAE,0.5042315436739394
4708,mlm,rPPB,random-forest,CL,100,3,RMSE,0.617572416138393
4709,mlm,rPPB,random-forest,CL,100,3,R2,0.2718508592171824
4710,mlm,rPPB,random-forest,MTR,0,3,MAE,0.5747242839378789
4711,mlm,rPPB,random-forest,MTR,0,3,RMSE,0.7298006020860375
4712,mlm,rPPB,random-forest,MTR,0,3,R2,-0.0168408757847036
4713,mlm,rPPB,random-forest,MTR,30,3,MAE,0.52221593715
4714,mlm,rPPB,random-forest,MTR,30,3,RMSE,0.6598593481650994
4715,mlm,rPPB,random-forest,MTR,30,3,R2,0.1687200441648567
4716,mlm,rPPB,random-forest,MTR,60,3,MAE,0.4653678772863637
4717,mlm,rPPB,random-forest,MTR,60,3,RMSE,0.5733958536681534
4718,mlm,rPPB,random-forest,MTR,60,3,R2,0.3722977900312657
4719,mlm,rPPB,random-forest,MTR,100,3,MAE,0.5194076181390909
4720,mlm,rPPB,random-forest,MTR,100,3,RMSE,0.632700065791541
4721,mlm,rPPB,random-forest,MTR,100,3,R2,0.2357414243152366
4722,mlm,rPPB,random-forest,No DA,0,4,MAE,0.7727708466461763
4723,mlm,rPPB,random-forest,No DA,0,4,RMSE,0.9052152954540678
4724,mlm,rPPB,random-forest,No DA,0,4,R2,0.0813015210343103
4725,mlm,rPPB,random-forest,No DA,30,4,MAE,0.7310136660594118
4726,mlm,rPPB,random-forest,No DA,30,4,RMSE,0.8888615812293054
4727,mlm,rPPB,random-forest,No DA,30,4,R2,0.1141962780823125
4728,mlm,rPPB,random-forest,No DA,60,4,MAE,0.6728066236044118
4729,mlm,rPPB,random-forest,No DA,60,4,RMSE,0.8136961210204975
4730,mlm,rPPB,random-forest,No DA,60,4,R2,0.257675624807421
4731,mlm,rPPB,random-forest,No DA,100,4,MAE,0.7178749187547058
4732,mlm,rPPB,random-forest,No DA,100,4,RMSE,0.8787457932212789
4733,mlm,rPPB,random-forest,No DA,100,4,R2,0.1342435256820436
4734,mlm,rPPB,random-forest,MLM,0,4,MAE,0.797667934002353
4735,mlm,rPPB,random-forest,MLM,0,4,RMSE,0.9294764945225892
4736,mlm,rPPB,random-forest,MLM,0,4,R2,0.0313964579453758
4737,mlm,rPPB,random-forest,MLM,30,4,MAE,0.7283663590970588
4738,mlm,rPPB,random-forest,MLM,30,4,RMSE,0.8693553974043406
4739,mlm,rPPB,random-forest,MLM,30,4,R2,0.1526478423577238
4740,mlm,rPPB,random-forest,MLM,60,4,MAE,0.7014205418047058
4741,mlm,rPPB,random-forest,MLM,60,4,RMSE,0.8337745065489204
4742,mlm,rPPB,random-forest,MLM,60,4,R2,0.2205891375975804
4743,mlm,rPPB,random-forest,MLM,100,4,MAE,0.7285250937214706
4744,mlm,rPPB,random-forest,MLM,100,4,RMSE,0.861738609414989
4745,mlm,rPPB,random-forest,MLM,100,4,R2,0.1674308142180625
4746,mlm,rPPB,random-forest,CL,0,4,MAE,0.7797451647208824
4747,mlm,rPPB,random-forest,CL,0,4,RMSE,0.915967128134446
4748,mlm,rPPB,random-forest,CL,0,4,R2,0.0593479498170479
4749,mlm,rPPB,random-forest,CL,30,4,MAE,0.6988122323088236
4750,mlm,rPPB,random-forest,CL,30,4,RMSE,0.836024974915189
4751,mlm,rPPB,random-forest,CL,30,4,R2,0.2163759920303127
4752,mlm,rPPB,random-forest,CL,60,4,MAE,0.6884723361147058
4753,mlm,rPPB,random-forest,CL,60,4,RMSE,0.8142802220789657
4754,mlm,rPPB,random-forest,CL,60,4,R2,0.256609506716425
4755,mlm,rPPB,random-forest,CL,100,4,MAE,0.7062942989247061
4756,mlm,rPPB,random-forest,CL,100,4,RMSE,0.8308932798826857
4757,mlm,rPPB,random-forest,CL,100,4,R2,0.2259665609778182
4758,mlm,rPPB,random-forest,MTR,0,4,MAE,0.7511164702723528
4759,mlm,rPPB,random-forest,MTR,0,4,RMSE,0.9084186461313176
4760,mlm,rPPB,random-forest,MTR,0,4,R2,0.0747878870743696
4761,mlm,rPPB,random-forest,MTR,30,4,MAE,0.6606762082658824
4762,mlm,rPPB,random-forest,MTR,30,4,RMSE,0.8370750666206055
4763,mlm,rPPB,random-forest,MTR,30,4,R2,0.2144062091069304
4764,mlm,rPPB,random-forest,MTR,60,4,MAE,0.6868789710644118
4765,mlm,rPPB,random-forest,MTR,60,4,RMSE,0.8645693627029523
4766,mlm,rPPB,random-forest,MTR,60,4,R2,0.1619519627529111
4767,mlm,rPPB,random-forest,MTR,100,4,MAE,0.694709871079706
4768,mlm,rPPB,random-forest,MTR,100,4,RMSE,0.8629227761959011
4769,mlm,rPPB,random-forest,MTR,100,4,R2,0.1651410754166011
4770,mlm,Permeability,svm,No DA,0,0,MAE,0.43868900284189
4771,mlm,Permeability,svm,No DA,0,0,RMSE,0.5608150565346216
4772,mlm,Permeability,svm,No DA,0,0,R2,0.2764534656077152
4773,mlm,Permeability,svm,No DA,30,0,MAE,0.3973855556501188
4774,mlm,Permeability,svm,No DA,30,0,RMSE,0.5142062481918351
4775,mlm,Permeability,svm,No DA,30,0,R2,0.3917223814638532
4776,mlm,Permeability,svm,No DA,60,0,MAE,0.4112547604197558
4777,mlm,Permeability,svm,No DA,60,0,RMSE,0.5348696732569926
4778,mlm,Permeability,svm,No DA,60,0,R2,0.3418527261254861
4779,mlm,Permeability,svm,No DA,100,0,MAE,0.4117022863133038
4780,mlm,Permeability,svm,No DA,100,0,RMSE,0.5402541964693371
4781,mlm,Permeability,svm,No DA,100,0,R2,0.3285349136453681
4782,mlm,Permeability,svm,MLM,0,0,MAE,0.4304931856059431
4783,mlm,Permeability,svm,MLM,0,0,RMSE,0.556162167018066
4784,mlm,Permeability,svm,MLM,0,0,R2,0.2884096938119508
4785,mlm,Permeability,svm,MLM,30,0,MAE,0.3954766801921978
4786,mlm,Permeability,svm,MLM,30,0,RMSE,0.5165465737094768
4787,mlm,Permeability,svm,MLM,30,0,R2,0.3861728292950673
4788,mlm,Permeability,svm,MLM,60,0,MAE,0.404437931715528
4789,mlm,Permeability,svm,MLM,60,0,RMSE,0.527163147330571
4790,mlm,Permeability,svm,MLM,60,0,R2,0.3606815728437589
4791,mlm,Permeability,svm,MLM,100,0,MAE,0.4077495066384712
4792,mlm,Permeability,svm,MLM,100,0,RMSE,0.5239044994142998
4793,mlm,Permeability,svm,MLM,100,0,R2,0.3685610108932462
4794,mlm,Permeability,svm,CL,0,0,MAE,0.4718514796611903
4795,mlm,Permeability,svm,CL,0,0,RMSE,0.6054211189664209
4796,mlm,Permeability,svm,CL,0,0,R2,0.1567773362464761
4797,mlm,Permeability,svm,CL,30,0,MAE,0.3883365883107866
4798,mlm,Permeability,svm,CL,30,0,RMSE,0.5025372275302212
4799,mlm,Permeability,svm,CL,30,0,R2,0.4190167430766506
4800,mlm,Permeability,svm,CL,60,0,MAE,0.3715543298457535
4801,mlm,Permeability,svm,CL,60,0,RMSE,0.4820781452119603
4802,mlm,Permeability,svm,CL,60,0,R2,0.4653592901560249
4803,mlm,Permeability,svm,CL,100,0,MAE,0.3767713910727583
4804,mlm,Permeability,svm,CL,100,0,RMSE,0.4862982307464752
4805,mlm,Permeability,svm,CL,100,0,R2,0.4559578891475364
4806,mlm,Permeability,svm,MTR,0,0,MAE,0.4085623119528935
4807,mlm,Permeability,svm,MTR,0,0,RMSE,0.5258629116130181
4808,mlm,Permeability,svm,MTR,0,0,R2,0.3638314117904124
4809,mlm,Permeability,svm,MTR,30,0,MAE,0.3539551581619171
4810,mlm,Permeability,svm,MTR,30,0,RMSE,0.4738005436394843
4811,mlm,Permeability,svm,MTR,30,0,R2,0.4835619324924558
4812,mlm,Permeability,svm,MTR,60,0,MAE,0.3541098765508615
4813,mlm,Permeability,svm,MTR,60,0,RMSE,0.4699405080348081
4814,mlm,Permeability,svm,MTR,60,0,R2,0.4919424588307589
4815,mlm,Permeability,svm,MTR,100,0,MAE,0.3460713934507498
4816,mlm,Permeability,svm,MTR,100,0,RMSE,0.4614403571113055
4817,mlm,Permeability,svm,MTR,100,0,R2,0.5101554419924255
4818,mlm,Permeability,svm,No DA,0,1,MAE,0.4792637411058795
4819,mlm,Permeability,svm,No DA,0,1,RMSE,0.6158570680324594
4820,mlm,Permeability,svm,No DA,0,1,R2,0.2754844273318516
4821,mlm,Permeability,svm,No DA,30,1,MAE,0.4179390067647726
4822,mlm,Permeability,svm,No DA,30,1,RMSE,0.5435685435698638
4823,mlm,Permeability,svm,No DA,30,1,R2,0.4355876649067134
4824,mlm,Permeability,svm,No DA,60,1,MAE,0.4332397849204872
4825,mlm,Permeability,svm,No DA,60,1,RMSE,0.5615396535465443
4826,mlm,Permeability,svm,No DA,60,1,R2,0.3976502646445323
4827,mlm,Permeability,svm,No DA,100,1,MAE,0.4308350051402851
4828,mlm,Permeability,svm,No DA,100,1,RMSE,0.5573934021252153
4829,mlm,Permeability,svm,No DA,100,1,R2,0.4065125882037568
4830,mlm,Permeability,svm,MLM,0,1,MAE,0.4635647655967796
4831,mlm,Permeability,svm,MLM,0,1,RMSE,0.599645035069094
4832,mlm,Permeability,svm,MLM,0,1,R2,0.3131271525218027
4833,mlm,Permeability,svm,MLM,30,1,MAE,0.4102811354373855
4834,mlm,Permeability,svm,MLM,30,1,RMSE,0.536128428916799
4835,mlm,Permeability,svm,MLM,30,1,R2,0.4509327526532901
4836,mlm,Permeability,svm,MLM,60,1,MAE,0.4242545556937674
4837,mlm,Permeability,svm,MLM,60,1,RMSE,0.5556104150286469
4838,mlm,Permeability,svm,MLM,60,1,R2,0.4103034043211452
4839,mlm,Permeability,svm,MLM,100,1,MAE,0.4152268235052472
4840,mlm,Permeability,svm,MLM,100,1,RMSE,0.5476673746055235
4841,mlm,Permeability,svm,MLM,100,1,R2,0.4270435607730386
4842,mlm,Permeability,svm,CL,0,1,MAE,0.509147852040816
4843,mlm,Permeability,svm,CL,0,1,RMSE,0.6591978723816089
4844,mlm,Permeability,svm,CL,0,1,R2,0.16992093977876
4845,mlm,Permeability,svm,CL,30,1,MAE,0.4366657923667394
4846,mlm,Permeability,svm,CL,30,1,RMSE,0.5577172710205874
4847,mlm,Permeability,svm,CL,30,1,R2,0.4058227057854014
4848,mlm,Permeability,svm,CL,60,1,MAE,0.4201757593220873
4849,mlm,Permeability,svm,CL,60,1,RMSE,0.540266742970028
4850,mlm,Permeability,svm,CL,60,1,R2,0.4424236639428439
4851,mlm,Permeability,svm,CL,100,1,MAE,0.4116729600399488
4852,mlm,Permeability,svm,CL,100,1,RMSE,0.5316585060469381
4853,mlm,Permeability,svm,CL,100,1,R2,0.4600501838869653
4854,mlm,Permeability,svm,MTR,0,1,MAE,0.4606566992659528
4855,mlm,Permeability,svm,MTR,0,1,RMSE,0.597519143176859
4856,mlm,Permeability,svm,MTR,0,1,R2,0.3179887920381841
4857,mlm,Permeability,svm,MTR,30,1,MAE,0.4038359225981289
4858,mlm,Permeability,svm,MTR,30,1,RMSE,0.5226774253634555
4859,mlm,Permeability,svm,MTR,30,1,R2,0.4781383888215423
4860,mlm,Permeability,svm,MTR,60,1,MAE,0.3885380014592298
4861,mlm,Permeability,svm,MTR,60,1,RMSE,0.5045946489487622
4862,mlm,Permeability,svm,MTR,60,1,R2,0.513622869954419
4863,mlm,Permeability,svm,MTR,100,1,MAE,0.3911055742729512
4864,mlm,Permeability,svm,MTR,100,1,RMSE,0.5078244109879145
4865,mlm,Permeability,svm,MTR,100,1,R2,0.5073766294409479
4866,mlm,Permeability,svm,No DA,0,2,MAE,0.4363646809125838
4867,mlm,Permeability,svm,No DA,0,2,RMSE,0.5736328672035809
4868,mlm,Permeability,svm,No DA,0,2,R2,0.2617271538697996
4869,mlm,Permeability,svm,No DA,30,2,MAE,0.4014388319152066
4870,mlm,Permeability,svm,No DA,30,2,RMSE,0.5180320443390005
4871,mlm,Permeability,svm,No DA,30,2,R2,0.397909060937573
4872,mlm,Permeability,svm,No DA,60,2,MAE,0.4259047524080125
4873,mlm,Permeability,svm,No DA,60,2,RMSE,0.5445645993180304
4874,mlm,Permeability,svm,No DA,60,2,R2,0.3346538433539761
4875,mlm,Permeability,svm,No DA,100,2,MAE,0.4096718805521752
4876,mlm,Permeability,svm,No DA,100,2,RMSE,0.5360711086918688
4877,mlm,Permeability,svm,No DA,100,2,R2,0.3552465943066175
4878,mlm,Permeability,svm,MLM,0,2,MAE,0.4362814835889217
4879,mlm,Permeability,svm,MLM,0,2,RMSE,0.5800229166115044
4880,mlm,Permeability,svm,MLM,0,2,R2,0.2451873899941324
4881,mlm,Permeability,svm,MLM,30,2,MAE,0.3998808289735283
4882,mlm,Permeability,svm,MLM,30,2,RMSE,0.512273828071336
4883,mlm,Permeability,svm,MLM,30,2,R2,0.411219825095784
4884,mlm,Permeability,svm,MLM,60,2,MAE,0.4161481374788398
4885,mlm,Permeability,svm,MLM,60,2,RMSE,0.5401459447136617
4886,mlm,Permeability,svm,MLM,60,2,R2,0.3454074156260016
4887,mlm,Permeability,svm,MLM,100,2,MAE,0.4102281895348276
4888,mlm,Permeability,svm,MLM,100,2,RMSE,0.5338681079952923
4889,mlm,Permeability,svm,MLM,100,2,R2,0.3605349734271333
4890,mlm,Permeability,svm,CL,0,2,MAE,0.4690878550870537
4891,mlm,Permeability,svm,CL,0,2,RMSE,0.6060976729280899
4892,mlm,Permeability,svm,CL,0,2,R2,0.1757972211113508
4893,mlm,Permeability,svm,CL,30,2,MAE,0.3917412789159923
4894,mlm,Permeability,svm,CL,30,2,RMSE,0.5187547240409073
4895,mlm,Permeability,svm,CL,30,2,R2,0.3962279973390835
4896,mlm,Permeability,svm,CL,60,2,MAE,0.3937919919076577
4897,mlm,Permeability,svm,CL,60,2,RMSE,0.5188992504967809
4898,mlm,Permeability,svm,CL,60,2,R2,0.3958915254797103
4899,mlm,Permeability,svm,CL,100,2,MAE,0.3852755870775781
4900,mlm,Permeability,svm,CL,100,2,RMSE,0.5111965806693434
4901,mlm,Permeability,svm,CL,100,2,R2,0.4136934827083443
4902,mlm,Permeability,svm,MTR,0,2,MAE,0.3981034347804141
4903,mlm,Permeability,svm,MTR,0,2,RMSE,0.5273766474722743
4904,mlm,Permeability,svm,MTR,0,2,R2,0.3759913189842016
4905,mlm,Permeability,svm,MTR,30,2,MAE,0.3663501293345984
4906,mlm,Permeability,svm,MTR,30,2,RMSE,0.4774085965422233
4907,mlm,Permeability,svm,MTR,30,2,R2,0.4886369881799699
4908,mlm,Permeability,svm,MTR,60,2,MAE,0.3675215125685604
4909,mlm,Permeability,svm,MTR,60,2,RMSE,0.4800490091904895
4910,mlm,Permeability,svm,MTR,60,2,R2,0.482964936238905
4911,mlm,Permeability,svm,MTR,100,2,MAE,0.3680393939382894
4912,mlm,Permeability,svm,MTR,100,2,RMSE,0.4820532882371341
4913,mlm,Permeability,svm,MTR,100,2,R2,0.4786385202065935
4914,mlm,Permeability,svm,No DA,0,3,MAE,0.4562046706292452
4915,mlm,Permeability,svm,No DA,0,3,RMSE,0.5910570243985177
4916,mlm,Permeability,svm,No DA,0,3,R2,0.2720840963166503
4917,mlm,Permeability,svm,No DA,30,3,MAE,0.4110732130549088
4918,mlm,Permeability,svm,No DA,30,3,RMSE,0.5428789655547124
4919,mlm,Permeability,svm,No DA,30,3,R2,0.3859150250537383
4920,mlm,Permeability,svm,No DA,60,3,MAE,0.4132104813649208
4921,mlm,Permeability,svm,No DA,60,3,RMSE,0.5417016037030111
4922,mlm,Permeability,svm,No DA,60,3,R2,0.3885757147111375
4923,mlm,Permeability,svm,No DA,100,3,MAE,0.4141502803511945
4924,mlm,Permeability,svm,No DA,100,3,RMSE,0.5433215619234005
4925,mlm,Permeability,svm,No DA,100,3,R2,0.3849133190016303
4926,mlm,Permeability,svm,MLM,0,3,MAE,0.436033253125367
4927,mlm,Permeability,svm,MLM,0,3,RMSE,0.5736358202441938
4928,mlm,Permeability,svm,MLM,0,3,R2,0.3143618612247562
4929,mlm,Permeability,svm,MLM,30,3,MAE,0.4114058146886445
4930,mlm,Permeability,svm,MLM,30,3,RMSE,0.5470321142561436
4931,mlm,Permeability,svm,MLM,30,3,R2,0.3764833030726094
4932,mlm,Permeability,svm,MLM,60,3,MAE,0.4176089606415785
4933,mlm,Permeability,svm,MLM,60,3,RMSE,0.5489925384186661
4934,mlm,Permeability,svm,MLM,60,3,R2,0.372006244138216
4935,mlm,Permeability,svm,MLM,100,3,MAE,0.414766343227039
4936,mlm,Permeability,svm,MLM,100,3,RMSE,0.5465620574118512
4937,mlm,Permeability,svm,MLM,100,3,R2,0.3775544005822644
4938,mlm,Permeability,svm,CL,0,3,MAE,0.4832751625903368
4939,mlm,Permeability,svm,CL,0,3,RMSE,0.6261271142984354
4940,mlm,Permeability,svm,CL,0,3,R2,0.1831403116073513
4941,mlm,Permeability,svm,CL,30,3,MAE,0.4122087391012314
4942,mlm,Permeability,svm,CL,30,3,RMSE,0.5405604869882259
4943,mlm,Permeability,svm,CL,30,3,R2,0.3911489823304706
4944,mlm,Permeability,svm,CL,60,3,MAE,0.3901480309909479
4945,mlm,Permeability,svm,CL,60,3,RMSE,0.5170925693908792
4946,mlm,Permeability,svm,CL,60,3,R2,0.4428668041173491
4947,mlm,Permeability,svm,CL,100,3,MAE,0.3993425216969546
4948,mlm,Permeability,svm,CL,100,3,RMSE,0.5203782804811095
4949,mlm,Permeability,svm,CL,100,3,R2,0.4357640346581283
4950,mlm,Permeability,svm,MTR,0,3,MAE,0.4333376363298065
4951,mlm,Permeability,svm,MTR,0,3,RMSE,0.5677390190544834
4952,mlm,Permeability,svm,MTR,0,3,R2,0.3283857100791664
4953,mlm,Permeability,svm,MTR,30,3,MAE,0.3757922295781695
4954,mlm,Permeability,svm,MTR,30,3,RMSE,0.5022480538965873
4955,mlm,Permeability,svm,MTR,30,3,R2,0.4743956302491876
4956,mlm,Permeability,svm,MTR,60,3,MAE,0.3710042124413676
4957,mlm,Permeability,svm,MTR,60,3,RMSE,0.4932513877075503
4958,mlm,Permeability,svm,MTR,60,3,R2,0.4930570666686432
4959,mlm,Permeability,svm,MTR,100,3,MAE,0.3818458522796257
4960,mlm,Permeability,svm,MTR,100,3,RMSE,0.5012546328976065
4961,mlm,Permeability,svm,MTR,100,3,R2,0.4764728111343939
4962,mlm,Permeability,svm,No DA,0,4,MAE,0.4407838873744404
4963,mlm,Permeability,svm,No DA,0,4,RMSE,0.5895776606478086
4964,mlm,Permeability,svm,No DA,0,4,R2,0.2784253724242992
4965,mlm,Permeability,svm,No DA,30,4,MAE,0.4018576896558445
4966,mlm,Permeability,svm,No DA,30,4,RMSE,0.5265182313795926
4967,mlm,Permeability,svm,No DA,30,4,R2,0.4245255555134524
4968,mlm,Permeability,svm,No DA,60,4,MAE,0.4115132053657237
4969,mlm,Permeability,svm,No DA,60,4,RMSE,0.5414506665148332
4970,mlm,Permeability,svm,No DA,60,4,R2,0.3914209469739883
4971,mlm,Permeability,svm,No DA,100,4,MAE,0.4196827403950975
4972,mlm,Permeability,svm,No DA,100,4,RMSE,0.5483632125302657
4973,mlm,Permeability,svm,No DA,100,4,R2,0.3757826453780581
4974,mlm,Permeability,svm,MLM,0,4,MAE,0.4390067618490497
4975,mlm,Permeability,svm,MLM,0,4,RMSE,0.582377896214405
4976,mlm,Permeability,svm,MLM,0,4,R2,0.295941118655782
4977,mlm,Permeability,svm,MLM,30,4,MAE,0.3949797409380572
4978,mlm,Permeability,svm,MLM,30,4,RMSE,0.5201231168323932
4979,mlm,Permeability,svm,MLM,30,4,R2,0.4384201357305987
4980,mlm,Permeability,svm,MLM,60,4,MAE,0.4023828784732703
4981,mlm,Permeability,svm,MLM,60,4,RMSE,0.5403485783201256
4982,mlm,Permeability,svm,MLM,60,4,R2,0.3938958730934767
4983,mlm,Permeability,svm,MLM,100,4,MAE,0.404016940684023
4984,mlm,Permeability,svm,MLM,100,4,RMSE,0.5333801211023257
4985,mlm,Permeability,svm,MLM,100,4,R2,0.4094279815433954
4986,mlm,Permeability,svm,CL,0,4,MAE,0.4519891894376125
4987,mlm,Permeability,svm,CL,0,4,RMSE,0.5894800023476792
4988,mlm,Permeability,svm,CL,0,4,R2,0.2786643974758578
4989,mlm,Permeability,svm,CL,30,4,MAE,0.3947631356118067
4990,mlm,Permeability,svm,CL,30,4,RMSE,0.5202435966187088
4991,mlm,Permeability,svm,CL,30,4,R2,0.4381599401883328
4992,mlm,Permeability,svm,CL,60,4,MAE,0.39751976531351
4993,mlm,Permeability,svm,CL,60,4,RMSE,0.5144858347783379
4994,mlm,Permeability,svm,CL,60,4,R2,0.4505273773955427
4995,mlm,Permeability,svm,CL,100,4,MAE,0.3815110110881062
4996,mlm,Permeability,svm,CL,100,4,RMSE,0.5005454364638464
4997,mlm,Permeability,svm,CL,100,4,R2,0.4799007503748014
4998,mlm,Permeability,svm,MTR,0,4,MAE,0.4042290785645531
4999,mlm,Permeability,svm,MTR,0,4,RMSE,0.5245797572309028
5000,mlm,Permeability,svm,MTR,0,4,R2,0.4287551860557643
5001,mlm,Permeability,svm,MTR,30,4,MAE,0.3770837596394876
5002,mlm,Permeability,svm,MTR,30,4,RMSE,0.5002118326196672
5003,mlm,Permeability,svm,MTR,30,4,R2,0.4805937915128458
5004,mlm,Permeability,svm,MTR,60,4,MAE,0.3699182858543575
5005,mlm,Permeability,svm,MTR,60,4,RMSE,0.4944972574168589
5006,mlm,Permeability,svm,MTR,60,4,R2,0.4923937166992953
5007,mlm,Permeability,svm,MTR,100,4,MAE,0.369043394963395
5008,mlm,Permeability,svm,MTR,100,4,RMSE,0.4901247637747614
5009,mlm,Permeability,svm,MTR,100,4,R2,0.5013308440400032
5010,mlm,Permeability,linear,No DA,0,0,MAE,0.5308904322703669
5011,mlm,Permeability,linear,No DA,0,0,RMSE,0.6822205294486162
5012,mlm,Permeability,linear,No DA,0,0,R2,-0.0707219506533762
5013,mlm,Permeability,linear,No DA,30,0,MAE,0.4878835519874948
5014,mlm,Permeability,linear,No DA,30,0,RMSE,0.6098025619414551
5015,mlm,Permeability,linear,No DA,30,0,R2,0.1445283393219388
5016,mlm,Permeability,linear,No DA,60,0,MAE,0.4486947007085717
5017,mlm,Permeability,linear,No DA,60,0,RMSE,0.5820899078237748
5018,mlm,Permeability,linear,No DA,60,0,R2,0.2205158706197847
5019,mlm,Permeability,linear,No DA,100,0,MAE,0.4835839538247364
5020,mlm,Permeability,linear,No DA,100,0,RMSE,0.622200647714325
5021,mlm,Permeability,linear,No DA,100,0,R2,0.1093889982186671
5022,mlm,Permeability,linear,MLM,0,0,MAE,0.501552232177282
5023,mlm,Permeability,linear,MLM,0,0,RMSE,0.6318011231061548
5024,mlm,Permeability,linear,MLM,0,0,R2,0.0816929359795468
5025,mlm,Permeability,linear,MLM,30,0,MAE,0.4689371496184717
5026,mlm,Permeability,linear,MLM,30,0,RMSE,0.5963632437013379
5027,mlm,Permeability,linear,MLM,30,0,R2,0.1818199711799144
5028,mlm,Permeability,linear,MLM,60,0,MAE,0.4732509712977207
5029,mlm,Permeability,linear,MLM,60,0,RMSE,0.5986024003138471
5030,mlm,Permeability,linear,MLM,60,0,R2,0.1756644188526447
5031,mlm,Permeability,linear,MLM,100,0,MAE,0.4798205729858047
5032,mlm,Permeability,linear,MLM,100,0,RMSE,0.6131367524277829
5033,mlm,Permeability,linear,MLM,100,0,R2,0.1351479156796918
5034,mlm,Permeability,linear,CL,0,0,MAE,0.5135355100941391
5035,mlm,Permeability,linear,CL,0,0,RMSE,0.647739589588381
5036,mlm,Permeability,linear,CL,0,0,R2,0.0347762010883945
5037,mlm,Permeability,linear,CL,30,0,MAE,0.4665481302362332
5038,mlm,Permeability,linear,CL,30,0,RMSE,0.5871772760659552
5039,mlm,Permeability,linear,CL,30,0,R2,0.2068312086666128
5040,mlm,Permeability,linear,CL,60,0,MAE,0.4255323812291167
5041,mlm,Permeability,linear,CL,60,0,RMSE,0.5508266703441688
5042,mlm,Permeability,linear,CL,60,0,R2,0.3019973713923095
5043,mlm,Permeability,linear,CL,100,0,MAE,0.4579584088771427
5044,mlm,Permeability,linear,CL,100,0,RMSE,0.5908040669466542
5045,mlm,Permeability,linear,CL,100,0,R2,0.1970026900388127
5046,mlm,Permeability,linear,MTR,0,0,MAE,0.4913316082048292
5047,mlm,Permeability,linear,MTR,0,0,RMSE,0.6103544501840868
5048,mlm,Permeability,linear,MTR,0,0,R2,0.1429791874360216
5049,mlm,Permeability,linear,MTR,30,0,MAE,0.4433164954181472
5050,mlm,Permeability,linear,MTR,30,0,RMSE,0.5734442816838358
5051,mlm,Permeability,linear,MTR,30,0,R2,0.2434988532714161
5052,mlm,Permeability,linear,MTR,60,0,MAE,0.4569720849263219
5053,mlm,Permeability,linear,MTR,60,0,RMSE,0.5707420771768374
5054,mlm,Permeability,linear,MTR,60,0,R2,0.2506116781732873
5055,mlm,Permeability,linear,MTR,100,0,MAE,0.4229218820038871
5056,mlm,Permeability,linear,MTR,100,0,RMSE,0.5569440963457751
5057,mlm,Permeability,linear,MTR,100,0,R2,0.2864073840398542
5058,mlm,Permeability,linear,No DA,0,1,MAE,0.5458958624063202
5059,mlm,Permeability,linear,No DA,0,1,RMSE,0.6951110573429893
5060,mlm,Permeability,linear,No DA,0,1,R2,0.0770115668924129
5061,mlm,Permeability,linear,No DA,30,1,MAE,0.482760405063788
5062,mlm,Permeability,linear,No DA,30,1,RMSE,0.6171106865761179
5063,mlm,Permeability,linear,No DA,30,1,R2,0.2725318247793121
5064,mlm,Permeability,linear,No DA,60,1,MAE,0.5268960936538832
